[16:19:22] [INFO] received Windows console close event; shutting log-core down
[16:20:20] [INFO] received Windows console close event; shutting log-core down
[16:21:30] [INFO] received Windows console close event; shutting log-core down
[16:22:59] [INFO] received Windows console close event; shutting log-core down
[16:26:12] [INFO] received Windows console close event; shutting log-core down
[16:29:00] [INFO] received Windows console close event; shutting log-core down
[16:31:52] [INFO] received Windows console close event; shutting log-core down
[16:33:47] [INFO] received Windows console close event; shutting log-core down
[16:39:38] [INFO] received Windows console close event; shutting log-core down
[17:06:29] [INFO] received Windows console close event; shutting log-core down
[18:37:58] [INFO] received Windows console close event; shutting log-core down
[18:42:12] [INFO] received Windows console close event; shutting log-core down
[19:01:55] [INFO] received Windows console close event; shutting log-core down
[19:07:52] [INFO] received Windows console close event; shutting log-core down
[21:21:41] [INFO] received Windows console close event; shutting log-core down
[21:23:04] [INFO] received Windows console close event; shutting log-core down
[21:44:32] [INFO] received Windows console close event; shutting log-core down
[21:47:54] [INFO] received Windows console close event; shutting log-core down
[21:56:46] [INFO] received Windows console close event; shutting log-core down
[22:04:54] [INFO] received Windows console close event; shutting log-core down
[00:05:36] [INFO] received Windows console close event; shutting log-core down
[00:38:40] [INFO] received Windows console close event; shutting log-core down
[13:16:09] [INFO] received Windows console close event; shutting log-core down
[13:19:33] [INFO] received Windows console close event; shutting log-core down
[13:21:21] [INFO] received Windows console close event; shutting log-core down
[13:27:30] [INFO] received Windows console close event; shutting log-core down
[13:39:33] [INFO] received Windows console close event; shutting log-core down
[14:56:53] [INFO] received Windows console close event; shutting log-core down
[16:59:08] [INFO] received Windows console close event; shutting log-core down
[20:09:51] [INFO] received Windows console close event; shutting log-core down
[20:42:37] [INFO] received Windows console close event; shutting log-core down
[21:07:21] [INFO] received Windows console close event; shutting log-core down
[21:41:44] [INFO] received Windows console close event; shutting log-core down
[00:33:26] [INFO] received Windows console close event; shutting log-core down
[00:38:36] [INFO] received Windows console close event; shutting log-core down
[17:48:06] [INFO] received Windows console close event; shutting log-core down
[18:20:26] [INFO] received Windows console close event; shutting log-core down
[18:23:48] [INFO] received Windows console close event; shutting log-core down
[18:24:17] [INFO] received Windows console close event; shutting log-core down
[18:25:27] [INFO] received Windows console close event; shutting log-core down
[18:32:30] [INFO] received Windows console close event; shutting log-core down
[19:47:16] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[19:54:42] [INFO] received Windows console close event; shutting log-core down
[19:59:01] [INFO] received Windows console close event; shutting log-core down
[19:59:41] [INFO] received Windows console close event; shutting log-core down
[20:01:23] [INFO] received Windows console close event; shutting log-core down
[13:30:25] [INFO] received Windows console close event; shutting log-core down
[13:35:00] [INFO] received Windows console close event; shutting log-core down
[13:39:36] [INFO] received Windows console close event; shutting log-core down
[13:40:20] [INFO] received Windows console close event; shutting log-core down
[13:41:24] [INFO] received Windows console close event; shutting log-core down
[13:43:25] [INFO] received Windows console close event; shutting log-core down
[13:43:50] [INFO] received Windows console close event; shutting log-core down
[18:05:23] [INFO] received Windows console close event; shutting log-core down
[18:37:31] [INFO] received Windows console close event; shutting log-core down
[18:37:58] [INFO] received Windows console close event; shutting log-core down
[18:38:55] [INFO] received Windows console close event; shutting log-core down
[18:39:57] [INFO] received Windows console close event; shutting log-core down
[18:41:35] [INFO] received Windows console close event; shutting log-core down
[18:42:13] [INFO] received Windows console close event; shutting log-core down
[18:56:21] [INFO] received Windows console close event; shutting log-core down
[18:57:07] [INFO] received Windows console close event; shutting log-core down
[18:57:09] [INFO] received Windows console close event; shutting log-core down
[18:58:34] [INFO] received Windows console close event; shutting log-core down
[18:58:54] [INFO] received Windows console close event; shutting log-core down
[10:17:34] [INFO] received Windows console close event; shutting log-core down
[23:36:19] [INFO] received Windows console close event; shutting log-core down
[00:11:50] [INFO] received Windows console close event; shutting log-core down
[02:01:05] [INFO] received Windows console close event; shutting log-core down
[23:21:22] [INFO] received Windows console close event; shutting log-core down
[14:26:48] [INFO] received Windows console close event; shutting log-core down
[20:52:18] [INFO] received Windows console close event; shutting log-core down
[22:32:17] [INFO] received Windows console close event; shutting log-core down
[11:16:09] [INFO] received Windows console close event; shutting log-core down
[11:18:26] [INFO] received Windows console close event; shutting log-core down
[11:19:02] [INFO] received Windows console close event; shutting log-core down
[11:20:00] [INFO] received Windows console close event; shutting log-core down
[11:35:55] [INFO] received Windows console close event; shutting log-core down
[19:14:19] [INFO] received Windows console close event; shutting log-core down
[13:06:33] [INFO] received Windows console close event; shutting log-core down
[20:03:50] [INFO] received Windows console close event; shutting log-core down
[20:40:33] [INFO] received Windows console close event; shutting log-core down
[01:54:31] [INFO] received Windows console close event; shutting log-core down
[12:42:57] [INFO] received Windows console close event; shutting log-core down
[12:54:21] [INFO] received Windows console close event; shutting log-core down
[16:09:32] [INFO] received Windows console close event; shutting log-core down
[23:42:00] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[23:42:25] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[23:43:08] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
